Year,Month,Day,Hour,PM_Indoor,IBMS_SNSR-PM2.5-HW154_624-105-001_TR,IBMS_SNSR-PM2.5-HW159_624-201-001_TR,IBMS_SNSR-PM2.5-HW640_624-205-001_TR,IBMS_SNSR-PM2.5-HW610_624-206-001_TR,IBMS_SNSR-PM2.5-HW930_624-301-001_TR,IBMS_SNSR-PM2.5-HW804_624-305-001_TR,IBMS_SNSR-PM2.5-HW643_624-306-001_TR,IBMS_SNSR-PM2.5-HW223_624-307-001_TR,IBMS_SNSR-PM2.5-HW999_624-405-001_TR,IBMS_SNSR-PM2.5-HW719_624-406-001_TR,Outdoor-Avg Temp,Outdoor-Avg RH,Indoor-Avg Temp,Indoor-Avg RH,CO2_Indoor,PM_Outdoor,CO2_Outdoor
2017,1,1,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12,86.6,22,49.3,428.4,40,400
2017,1,1,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.9,88.1,22,50.2,426.3,42,400
2017,1,1,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.2,88.9,22.1,50.7,420.1,36,400
2017,1,1,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.3,89.9,22,51.3,419.6,39,400
2017,1,2,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.2,90.9,22,51.4,417.5,41,400
2017,1,2,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.1,92.3,22.1,51.5,420.3,49,400
2017,1,2,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.6,93.6,22.1,51.8,418.2,40,400
2017,1,2,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.2,95.2,22.1,51.7,420.2,37,400
2017,1,2,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.1,96.1,22.1,51.8,426.6,41,400
2017,1,2,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.3,96.3,22.1,52.1,436,43,400
2017,1,2,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.1,96.8,22.1,51.8,458.4,49,400
2017,1,2,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.4,96.8,22.1,51.8,471.3,47,400
2017,1,2,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.1,95.8,22,52.2,477.5,73,400
2017,1,2,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14,88.8,22,52.6,473.4,78,400
2017,1,2,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.3,82.8,22.1,52.8,483.1,88,400
2017,1,2,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.5,79.8,22.2,52.6,466.8,79,400
2017,1,2,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.5,74.4,22.2,52.2,458.9,103,400
2017,1,2,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.5,74.4,22.2,52.4,458.9,121,400
2017,1,2,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.1,76.5,22.2,52.5,471.3,120,400
2017,1,2,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.7,76.2,22.4,52,470,104,400
2017,1,2,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.2,77.2,22.3,52,480.1,105,400
2017,1,2,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.7,78.4,22.3,51.8,483,104,400
2017,1,2,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.3,81.1,22.3,51.6,484.2,102,400
2017,1,2,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.7,77.2,22.2,51.2,470.4,70,400
2017,1,2,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.4,84.5,22.2,50.7,459.8,71,400
2017,1,2,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,86.8,22.3,51.2,460.8,81,400
2017,1,2,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.8,86.5,22.3,50.9,463.3,74,400
2017,1,2,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.8,87.6,22.3,50.6,444.7,79,400
2017,1,3,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.3,89.1,22.3,50.4,435.4,78,400
2017,1,3,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.4,88,22.2,50.2,432.5,79,400
2017,1,3,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.5,90.1,22.2,50.2,427.9,108,400
2017,1,3,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.6,89.8,22.2,50.3,424.1,126,400
2017,1,3,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.1,89.6,22.2,49.9,425.1,145,400
2017,1,3,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.4,91.4,22.2,49.9,426.4,153,400
2017,1,3,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.9,93.4,22.2,49,445.9,153,400
2017,1,3,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.8,94.5,22.2,47.9,466.8,152,400
2017,1,3,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.2,95,22.2,47.7,495.5,144,400
2017,1,3,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12,79.7,22.2,48.2,505.4,150,400
2017,1,3,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.6,72.4,22.4,49.2,567,162,400
2017,1,3,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.1,67.5,22.5,49.4,604.8,123,400
2017,1,3,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.7,64.7,22.6,49.8,608.7,110,400
2017,1,3,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,16.5,62.4,22.7,49.4,568.2,100,400
2017,1,3,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.1,65.5,22.8,49.3,590.1,91,400
2017,1,3,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.7,66.6,22.9,49.2,594.5,90,400
2017,1,3,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.7,72.4,22.9,50.7,592.7,82,400
2017,1,3,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.2,77.5,22.6,50,598.3,78,400
2017,1,3,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.5,80.3,22.7,49.2,545.9,80,400
2017,1,3,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.2,80.5,22.4,49,505.2,75,400
2017,1,3,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11,81.4,22.4,48.7,475.6,73,400
2017,1,3,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11,83.2,22.4,49.8,464.2,74,400
2017,1,3,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.9,84.7,22.4,49.8,454.9,74,400
2017,1,3,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,86.8,22.5,50,443.9,65,400
2017,1,4,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.8,86.9,22.4,50.4,434.7,73,400
2017,1,4,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.5,85.7,22.4,50.7,432.6,63,400
2017,1,4,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.2,87.1,22.4,50.9,425.9,60,400
2017,1,4,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.6,86.6,22.5,50.9,419.2,45,400
2017,1,4,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.7,87.2,22.4,51.4,415.2,47,400
2017,1,4,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.8,87.9,22.3,51.9,411.6,43,400
2017,1,4,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.5,89.8,22.3,51.2,422.9,48,400
2017,1,4,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.4,91,22.3,51,436,53,400
2017,1,4,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.4,89.2,22.3,51.3,455.1,60,400
2017,1,4,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.3,80.3,22.4,51.8,471.3,58,400
2017,1,4,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.1,77.9,22.5,52.5,507.8,59,400
2017,1,4,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.7,76,22.6,53,533.3,60,400
2017,1,4,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,16.7,72.3,22.6,53.2,534.9,47,400
2017,1,4,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,16.1,74.5,22.6,53.5,535.1,43,400
2017,1,4,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15.8,74,22.8,53.2,581.4,61,400
2017,1,4,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,15,76.6,22.9,53.2,592.1,75,400
2017,1,4,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.3,79.8,22.9,53.8,578.2,73,400
2017,1,4,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.8,81.3,22.9,53.4,556.6,75,400
2017,1,4,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.6,80,22.8,53.3,514.8,63,400
2017,1,4,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.6,77.5,22.9,52.4,499.7,62,400
2017,1,4,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.3,77.9,22.8,51,463.7,69,400
2017,1,4,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13,80.4,23,51.7,455.6,55,400
2017,1,4,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.8,81.4,23,52.4,449.7,65,400
2017,1,4,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.2,88.6,23.1,52.8,438.7,50,400
2017,1,5,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.1,86,23.1,52.8,430.8,50,400
2017,1,5,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.6,89,23.1,52.8,420.8,42,400
2017,1,5,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11,93.9,23.1,53.1,415,43,400
2017,1,5,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.9,96.4,23.1,53,411.1,39,400
2017,1,5,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.8,96.9,23,53.2,408.4,30,400
2017,1,5,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.8,97.4,23,53.2,404.9,32,400
2017,1,5,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,98.6,23,52.7,418.1,35,400
2017,1,5,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.4,98.5,23.1,52.8,417.7,30,400
2017,1,5,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.3,98.3,23.2,52.2,435.9,31,400
2017,1,5,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.5,98,23.2,52.3,455.1,34,400
2017,1,5,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,97.7,23.3,52.8,503.5,26,400
2017,1,5,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.3,97.8,23.3,53.5,561.4,34,400
2017,1,5,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.5,97.8,23.2,54,578.6,29,400
2017,1,5,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.4,97.8,23,53.9,558.2,35,400
2017,1,5,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,97.8,23.2,53.4,558,32,400
2017,1,5,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,98.1,23,54,568,39,400
2017,1,5,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.6,98.3,23.2,54.3,585.3,43,400
2017,1,5,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.3,98.6,23,54.2,577.7,22,400
2017,1,5,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.5,98.8,23.1,53.9,531.2,24,400
2017,1,5,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.7,98.5,22.9,53.4,511.2,25,400
2017,1,5,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.6,97.5,23,52.8,463.9,19,400
2017,1,5,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10,98.8,22.9,53.5,445.3,31,400
2017,1,5,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.2,98.8,22.9,53.2,439.2,26,400
2017,1,5,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.3,99.1,22.8,53.8,437.7,23,400
2017,1,6,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.2,99.2,22.8,53.7,427.2,25,400
2017,1,6,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.3,99.4,22.8,54,423.6,32,400
2017,1,6,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.3,99.4,22.7,54.1,429.8,32,400
2017,1,6,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.2,99.5,22.7,54.2,426.2,39,400
2017,1,6,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.4,99.6,22.8,53.8,425.2,36,400
2017,1,6,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.5,99.6,22.7,54.1,424.1,35,400
2017,1,6,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.7,99.7,22.9,53.3,437.9,26,400
2017,1,6,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11,99.9,23,53.3,442,25,400
2017,1,6,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.3,99.9,23,53.6,448.5,34,400
2017,1,6,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.7,99.9,22.8,54.5,475.2,37,400
2017,1,6,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.4,99.6,23.2,54.9,536.3,37,400
2017,1,6,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.3,98.3,22.9,55.9,587.1,31,400
2017,1,6,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.9,93.2,22.9,56,570,24,400
2017,1,6,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.5,89,22.8,56.9,555.2,21,400
2017,1,6,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.4,88.6,22.9,57,587.3,22,400
2017,1,6,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,14.4,89,22.9,57.8,621.3,21,400
2017,1,6,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.9,91.1,22.8,58.8,600.3,24,400
2017,1,6,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.2,94.9,22.7,58.2,610.5,22,400
2017,1,6,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.1,94.8,22.8,58.4,596.6,23,400
2017,1,6,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.5,96.8,22.8,57.8,542.2,16,400
2017,1,6,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.5,97.3,22.8,57.9,502.6,19,400
2017,1,6,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.5,97.5,22.8,57.8,491.2,16,400
2017,1,6,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.4,98.5,22.9,58.4,466.2,16,400
2017,1,6,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.2,98.9,22.9,57.8,444.9,19,400
2017,1,7,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.2,99,22.8,58.2,432.2,4,400
2017,1,7,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.3,99.2,22.8,58,426,13,400
2017,1,7,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.3,99.3,22.8,58.4,418.8,17,400
2017,1,7,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.4,99.3,22.9,58,412.4,11,400
2017,1,7,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.3,99.3,22.9,58.3,410.4,10,400
2017,1,7,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.3,99.5,22.8,58.3,406.3,15,400
2017,1,7,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.5,99.5,22.9,58.4,404.2,16,400
2017,1,7,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.7,99.5,22.8,58.8,405.5,21,400
2017,1,7,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.8,99.7,22.7,58.7,411.4,16,400
2017,1,7,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,12.9,99.7,22.7,58.8,419.6,17,400
2017,1,7,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.1,99.8,22.8,58.8,442.3,13,400
2017,1,7,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.2,99.9,23,58.4,441.4,17,400
2017,1,7,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.3,99.9,23.1,59.2,439.1,19,400
2017,1,7,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.4,99.9,22.9,58.9,438.4,12,400
2017,1,7,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.3,99.9,23.2,58.8,441.2,12,400
2017,1,7,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.5,99.9,23.1,59.5,450.3,13,400
2017,1,7,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.6,99.9,22.9,59.2,473.7,24,400
2017,1,7,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,13.4,99.9,22.9,60.1,496.4,29,400
2017,1,7,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.8,99.9,22.8,59.5,495.7,32,400
2017,1,7,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,11.1,99.9,22.8,58.4,481.1,36,400
2017,1,7,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,10.5,99.5,22.7,56.7,478.7,40,400
2017,1,7,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.9,99.2,22.7,56.8,462.5,35,400
2017,1,7,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.8,97.3,22.8,55.7,454.6,48,400
2017,1,7,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.4,94.7,22.7,55,448.1,51,400
2017,1,8,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9.2,92.9,22.7,54.2,443.2,48,400
2017,1,8,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,9,91.5,22.7,53.4,436.5,57,400
2017,1,8,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.9,90.9,22.6,52.8,435.7,62,400
2017,1,8,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.8,92.1,22.6,52.5,434.5,75,400
2017,1,8,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.6,91.8,22.7,51.9,442.6,76,400
2017,1,8,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.5,91.3,22.6,51.5,442.2,95,400
2017,1,8,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.4,91.8,22.6,51.3,446.7,94,400
2017,1,8,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.2,91.7,22.5,51,442.9,106,400
2017,1,8,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8,90.9,22.5,50.2,457,115,400
2017,1,8,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.1,89.8,22.5,49.2,467.2,124,400
2017,1,8,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.4,87.8,22.6,48.3,464.5,124,400
2017,1,8,11,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.5,87.2,22.5,48.2,468.9,126,400
2017,1,8,12,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.8,86.8,22.4,47.8,479.1,118,400
2017,1,8,13,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8,87,22.4,47.4,490.2,137,400
2017,1,8,14,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.5,88.3,22.4,47.7,487.7,126,400
2017,1,8,15,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.6,86.5,22.5,47.2,489.9,129,400
2017,1,8,16,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.4,87.1,22.5,47.2,502.6,100,400
2017,1,8,17,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.3,86.6,22.5,46.8,508.8,89,400
2017,1,8,18,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.9,86.7,22.4,46.2,499.7,65,400
2017,1,8,19,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.4,89.4,22.4,45.9,477.1,51,400
2017,1,8,20,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.3,92.7,22.4,46.2,486.8,45,400
2017,1,8,21,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.4,93.9,22.5,46.8,487.4,45,400
2017,1,8,22,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.6,93.6,22.4,47.1,481.1,35,400
2017,1,8,23,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.4,94.5,22.4,47.2,457.4,37,400
2017,1,9,0,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.3,95.2,22.4,47.2,446.2,52,400
2017,1,9,1,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.1,93.3,22.3,47,439.1,68,400
2017,1,9,2,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,6.9,85.4,22.4,46.3,435.1,64,400
2017,1,9,3,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,6.5,80.2,22.3,45.4,428.9,57,400
2017,1,9,4,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,6.3,74.7,22.3,44.5,425.2,68,400
2017,1,9,5,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,5.9,70.8,22.3,43.2,419.1,76,400
2017,1,9,6,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,5.8,70.5,22.2,41.3,431.7,76,400
2017,1,9,7,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,5.2,69.7,22.1,39.9,434.3,80,400
2017,1,9,8,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,5.7,69.9,22.2,42.6,451.9,79,400
2017,1,9,9,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,7.4,62.5,22.2,41.5,480.9,69,400
2017,1,9,10,16.1,6.1,13.3,2.7,3.6,9.2,2.7,1,6.5,9.8,7.4,8.7,56.3,22.4,40.9,574.5,79,400
