ts,month,day,hour,pm25,pm10,co2,humidity,temperature,voc,Unnamed: 10,
9/17/17 16:29,9,17,17,12.9179163,2.685,955.416667,55.4973333,26.7358333,0.13305,0,0.0172505
9/17/17 17:29,9,17,18,12.7584359,2.59333333,934,55.683,26.7265,0.133683333,0,0.017299234
9/17/17 18:29,9,17,19,13.6313815,2.825,874.416667,55.8366667,26.6605,0.112233333,0,0.017283433
9/17/17 19:29,9,17,20,15.1338552,3.14833333,799.066667,56.1815,26.592,0.0988,0,0.017324029
9/17/17 20:29,9,17,21,17.2938834,3.64745763,741.338983,56.2538983,26.619322,0.082644068,0,0.017372743
9/17/17 21:29,9,17,22,20.8415765,4.47333333,693.116667,56.5021667,26.5835,0.091783333,0,0.01741467
9/17/17 22:29,9,17,23,21.286443,4.73333333,666.583333,56.8005,26.5193333,0.0983,0,0.017444204
9/17/17 23:29,9,18,0,19.0181502,4.0559322,676,60.5359322,25.7547458,0.093271186,0,0.017814373
9/18/17 0:29,9,18,1,18.420632,3.83559322,676.050847,63.1145763,24.740339,0.065508475,0,0.017543591
9/18/17 1:29,9,18,2,21.7229159,4.525,777.15,61.9653333,24.6836667,0.0648,0,0.017169124
9/18/17 2:29,9,18,3,36.7812277,7.69166667,901.366667,61.0398333,24.602,0.065683333,1,0.016834855
9/18/17 3:30,9,18,4,39.543047,8.16896552,1099.37931,59.8443103,24.8122414,0.068982759,1,0.0167022
9/18/17 4:29,9,18,5,44.125722,9.05,1234.18333,58.2255,25.1728333,0.0782,1,0.016583865
9/18/17 5:29,9,18,6,46.1989679,9.51833333,1212.15,57.2028333,25.5513333,0.082766667,1,0.016642694
9/18/17 6:29,9,18,7,47.2067324,9.74,1236.88333,56.7715,25.697,0.102233333,1,0.016652632
9/18/17 7:29,9,18,8,44.9902739,9.175,1392.43333,56.6846667,25.8703333,0.141966667,1,0.016789314
9/18/17 8:29,9,18,9,39.3413086,8.11166667,1473.96667,57.3773333,25.5226667,0.17295,1,0.016666641
9/18/17 9:29,9,18,10,39.1650407,8.15833333,1421.01667,57.35,25.2761667,0.17255,1,0.016429693
9/18/17 10:29,9,18,11,44.0837535,9.09,1267.36667,57.3278333,24.8441667,0.15025,1,0.016028702
9/18/17 11:29,9,18,12,44.8223998,9.39333333,1127.41667,54.992,25.7321667,0.088616667,1,0.016162465
9/18/17 12:29,9,18,13,42.5248308,9.11,1097.01667,53.9806667,26.5625,0.063066667,1,0.016618079
9/18/17 13:29,9,18,14,47.5335674,9.91,956.7,55.686,26.1835,0.062733333,1,0.016784725
9/18/17 14:29,9,18,15,44.0082101,9.02166667,868.116667,56.5298333,25.9513333,0.064716667,1,0.016819487
9/18/17 15:29,9,18,16,40.8689634,8.275,806.4,57.2293333,25.7421667,0.063316667,1,0.016829454
9/18/17 16:29,9,18,17,37.5786299,7.63666667,749.633333,57.3815,25.6938333,0.064266667,1,0.016828576
9/18/17 17:29,9,18,18,37.6351096,7.65932203,680.932203,56.8137288,26.0386441,0.063050848,1,0.016986659
9/18/17 18:29,9,18,19,40.6027925,8.37166667,625.266667,57.0883333,26.1526667,0.062983333,1,0.017177819
9/18/17 19:29,9,18,20,41.2799705,8.40338983,586.322034,57.479322,26.1122034,0.062915254,1,0.017256432
9/18/17 20:29,9,18,21,42.3378623,8.60666667,554.933333,57.3341667,26.2236667,0.062916667,1,0.017320295
9/18/17 21:29,9,18,22,42.3911189,8.60689655,532.948276,57.2260345,26.2815517,0.073189655,1,0.017343548
9/18/17 22:29,9,18,23,41.1711369,8.38333333,523,57.1428333,26.3301667,0.076633333,1,0.017365347
9/18/17 23:29,9,19,0,41.2718614,8.45666667,539.733333,62.2758333,25.24,0.0754,1,0.017804615
9/19/17 0:29,9,19,1,41.4662578,8.65689655,549.603448,61.0825862,25.7415517,0.063275862,1,0.017961963
9/19/17 1:29,9,19,2,43.9074856,9.16666667,645.066667,58.9076667,26.9531667,0.081033333,1,0.0185329
9/19/17 2:29,9,19,3,40.8689634,8.58833333,867.283333,57.7731667,27.3678333,0.094933333,1,0.018598385
9/19/17 3:29,9,19,4,50.2279476,10.495,1124.36667,57.3128333,27.4406667,0.098683333,1,0.018524656
9/19/17 4:29,9,19,5,57.0856069,12.2333333,1099.33333,56.982,28.0353333,0.219883333,1,0.019031879
9/19/17 5:29,9,19,6,55.8937004,11.6766667,1342.25,55.8185,28.2965,0.445316667,1,0.018912905
9/19/17 6:29,9,19,7,44.6964942,9.32833333,1497.96667,56.3795,27.5646667,0.45975,1,0.018348279
9/19/17 7:29,9,19,8,38.3340636,8.075,1636.26667,56.4635,27.2973333,0.488766667,1,0.01810601
9/19/17 8:29,9,19,9,37.5366614,7.89833333,1625.81667,55.754,27.1996667,0.559133333,1,0.01778208
9/19/17 9:29,9,19,10,37.3771809,7.92,1594.81667,56.3071667,27.254,0.550933333,1,0.01801262
9/19/17 10:29,9,19,11,44.3187773,9.40833333,1202.88333,56.5451667,27.1101667,0.38615,1,0.017945205
9/19/17 11:29,9,19,12,33.3733823,7.19666667,1178.36667,54.0216667,27.3808333,0.106733333,0,0.017403209
9/19/17 12:29,9,19,13,41.5787296,9.07627119,1159.08475,55.1774576,27.8094915,0.100779661,1,0.018201327
9/19/17 13:29,9,19,14,41.4817041,8.83833333,1157.68333,56.0496667,27.56,0.092366667,1,0.018236237
9/19/17 14:29,9,19,15,34.0926804,7.05423729,1075.08475,56.690339,27.0491525,0.070372881,0,0.017930524
9/19/17 15:29,9,19,16,34.3470524,7.20333333,959.35,57.2776667,27.0358333,0.073783333,0,0.018102914
9/19/17 16:29,9,19,17,31.7282156,6.565,877.983333,57.6671667,27.0948333,0.063366667,0,0.018285736
9/19/17 17:29,9,19,18,27.2795504,5.61333333,801.716667,57.7191667,27.2253333,0.066666667,0,0.018435033
9/19/17 18:29,9,19,19,24.1403037,4.97833333,682.566667,57.4598333,27.2013333,0.075,0,0.018327827
9/19/17 19:29,9,19,20,20.3127729,4.26833333,649.366667,57.0785,27.188,0.078316667,0,0.018192753
9/19/17 20:29,9,19,21,21.1521437,4.38666667,594.366667,57.3181667,27.182,0.096333333,0,0.018263072
9/19/17 21:29,9,19,22,24.2662093,5.005,499.866667,58.674,27.0806667,0.07285,0,0.018590388
9/19/17 22:29,9,19,23,18.3318579,3.92166667,489.933333,59.0218333,26.8535,0.113466667,0,0.018466365
9/19/17 23:29,9,20,0,16.3089743,3.58166667,500.066667,61.266,26.1965,0.10265,0,0.018480039
9/20/17 0:29,9,20,1,16.7659796,3.63389831,495.59322,62.7337288,25.490678,0.066254237,0,0.018189858
9/20/17 1:29,9,20,2,19.2059416,4.28983051,562.169492,59.5491525,26.3520339,0.06761017,0,0.018118688
9/20/17 2:28,9,20,3,18.8771595,4.24827586,659.810345,58.5881034,26.3225862,0.065327586,0,0.017797032
9/20/17 3:29,9,20,4,22.4111999,4.92666667,653.166667,56.7043333,26.7236667,0.075966667,0,0.017613761
9/20/17 4:29,9,20,5,29.0338354,6.30166667,716.466667,57.322,27.3746667,0.135383333,0,0.018460121
9/20/17 5:29,9,20,6,29.8396313,6.29,743.1,57.3611667,27.4496667,0.207133333,0,0.018549506
9/20/17 6:29,9,20,7,26.2280062,5.60666667,905.316667,60.2885,26.2605,0.07015,0,0.018250248
9/20/17 7:29,9,20,8,21.4594388,4.55423729,826.79661,61.5808475,25.6744068,0.087898305,0,0.018040492
9/20/17 8:29,9,20,9,17.870204,3.895,884.3,62.1571667,25.3923333,0.174333333,0,0.017923456
9/20/17 9:30,9,20,10,19.0504884,4.10192308,1005.71154,61.8017308,25.1651923,0.2195,0,0.017594887
9/20/17 10:29,9,20,11,19.0816958,3.94259259,975.166667,61.7961111,25.037037,0.232722222,0,0.01746684
9/20/17 11:29,9,20,12,18.3234642,3.89833333,886.116667,59.9341667,25.9493333,0.2165,0,0.017830394
9/20/17 12:29,9,20,13,14.9491936,3.245,742.116667,58.4583333,26.9001667,0.06885,0,0.018337514
9/20/17 13:29,9,20,14,14.1098229,3.03,674,59.1748333,26.7626667,0.07995,0,0.018421046
9/20/17 14:29,9,20,15,14.5709077,3.08983051,621.474576,59.8279661,26.4862712,0.094372881,0,0.018340185
9/20/17 15:29,9,20,16,12.6996799,2.63166667,552.55,60.3986667,26.3813333,0.070333333,0,0.018407203
9/20/17 16:29,9,20,17,9.95493748,2.06333333,480.65,60.8615,26.2655,0.070783333,0,0.018428843
9/20/17 17:30,9,20,18,9.27006783,1.91694915,461.355932,60.7437288,26.229661,0.089474576,0,0.018356442
9/20/17 18:29,9,20,19,9.23307861,1.88833333,442.733333,60.7121667,26.2493333,0.087233333,0,0.018367053
9/20/17 19:29,9,20,20,9.40934647,1.945,433.766667,60.9455,26.22,0.104233333,0,0.01840749
9/20/17 20:29,9,20,21,8.29298333,1.74333333,418.7,61.4175,26.1566667,0.079483333,0,0.018484589
9/20/17 21:29,9,20,22,8.30137704,1.74,411.966667,61.3853333,26.0875,0.111933333,0,0.018403683
9/20/17 22:29,9,20,23,10.2235361,2.20666667,416.85,61.6805,26.1081667,0.168516667,0,0.018513535
9/20/17 23:29,9,21,0,12.1876638,2.73833333,436.233333,63.3085,26.0706667,0.071233333,0,0.01896242
9/21/17 0:29,9,21,1,10.2906858,2.18833333,442.3,66.851,24.445,0.070566667,0,0.018274652
9/21/17 1:29,9,21,2,10.3456006,2.20508475,532.610169,66.2789831,24.3588136,0.091779661,0,0.018030132
9/21/17 2:29,9,21,3,17.2938834,3.56101695,690.864407,65.0177966,24.8472881,0.121338983,0,0.018181995
9/21/17 3:29,9,21,4,22.7301608,4.73,861.1,64.7135,24.8841667,0.13155,0,0.01813457
9/21/17 4:29,9,21,5,29.4661825,6.33898305,1026.15254,64.5437288,25.2028814,0.127220339,0,0.018414528
9/21/17 5:29,9,21,6,25.2986354,5.39,1065.41667,64.3271667,25.4733333,0.075166667,0,0.018633734
9/21/17 6:29,9,21,7,19.4398273,4.39833333,1069.91667,62.2101667,26.1131667,0.10935,0,0.018677731
9/21/17 7:29,9,21,8,13.5810193,3.03666667,1081.48333,62.4921667,25.9281667,0.076016667,0,0.018569404
9/21/17 8:29,9,21,9,13.9563176,3.14576271,1169.84746,62.6872881,25.8967797,0.132,0,0.01859471
9/21/17 9:29,9,21,10,16.6279352,3.68,1224.51667,62.6788333,25.964,0.18985,0,0.01866223
9/21/17 10:29,9,21,11,15.629084,3.45666667,1250.21667,63.7163333,25.6696667,0.1827,0,0.018661138
9/21/17 11:29,9,21,12,21.8488215,4.88,1446.6,64.7521667,25.9448333,0.111816667,0,0.019258901
9/21/17 12:29,9,21,13,22.2769006,4.77666667,1617.93333,63.8001667,26.631,0.181933333,0,0.019716041
9/21/17 13:29,9,21,14,22.0166956,4.765,1788.06667,63.427,26.6951667,0.186016667,0,0.019670795
9/21/17 14:29,9,21,15,41.1795306,8.52833333,1518.55,64.882,25.7401667,0.1374,1,0.01907774
9/21/17 15:29,9,21,16,25.8610138,5.33666667,971.016667,65.4408333,24.9811667,0.062983333,0,0.018438915
9/21/17 16:29,9,21,17,18.9445986,3.875,688.316667,65.5533333,24.6198333,0.063583333,0,0.018097908
9/21/17 17:29,9,21,18,16.7874156,3.595,640.583333,63.8705,25.068,0.06935,0,0.018084673
9/21/17 18:29,9,21,19,16.9133213,3.55333333,567.133333,61.7478333,25.6701667,0.06305,0,0.018085114
9/21/17 19:29,9,21,20,16.0403756,3.36,539.283333,61.7305,25.6996667,0.0647,0,0.018109948
9/21/17 20:29,9,21,21,21.345199,4.51,521.533333,61.771,25.7093333,0.0993,0,0.018131646
9/21/17 21:29,9,21,22,24.6607136,5.07166667,506.95,61.8008333,25.71,0.096516667,0,0.018141081
9/21/17 22:29,9,21,23,20.799608,4.40666667,506.633333,62.9245,25.6848333,0.10775,0,0.018444897
9/21/17 23:29,9,22,0,19.7252134,4.13166667,499.516667,66.9795,24.5771667,0.0629,0,0.018447117
9/22/17 0:29,9,22,1,29.621093,6.77166667,534.866667,64.4201667,25.1258333,0.0644,0,0.018299782
9/22/17 1:29,9,22,2,27.1536448,6.19166667,601.666667,63.4656667,25.6008333,0.076766667,0,0.018516143
9/22/17 2:29,9,22,3,33.3189384,7.90166667,686.433333,62.1871667,26.1583333,0.08155,0,0.018717974
9/22/17 3:29,9,22,4,35.9418569,7.93333333,938.866667,60.9213333,26.363,0.0727,1,0.018547529
9/22/17 4:29,9,22,5,45.6365894,9.52,1230.4,60.6136667,26.4356667,0.087066667,1,0.01852874
9/22/17 5:29,9,22,6,40.5751836,8.625,1252.98333,60.3593333,26.7791667,0.088233333,1,0.018807015
9/22/17 6:29,9,22,7,33.5017156,7.18,1220.53333,60.0746667,26.863,0.076666667,0,0.018805687
9/22/17 7:29,9,22,8,29.7892691,6.31333333,1080.25,59.4256667,26.7895,0.065833333,0,0.018526734
9/22/17 8:29,9,22,9,23.0044501,5.02033898,1120.71186,59.4638983,26.7522034,0.093779661,0,0.018500271
9/22/17 9:29,9,22,10,17.5680305,3.94166667,1297,59.1933333,26.6683333,0.14375,0,0.018330424
9/22/17 10:29,9,22,11,22.1426012,4.95666667,1264.36667,58.6221667,26.519,0.134433333,0,0.018003328
9/22/17 11:29,9,22,12,24.7614381,5.83,1042.33333,57.5068333,26.5048333,0.09615,0,0.017646876
9/22/17 12:29,9,22,13,18.2647082,4.30333333,1041.55,56.6781667,26.719,0.100916667,0,0.017601066
9/22/17 13:29,9,22,14,17.9289599,4.21166667,787.95,56.8115,26.5185,0.0642,0,0.017446773
9/22/17 14:29,9,22,15,19.0117482,4.335,630.916667,57.0561667,26.2405,0.063416667,0,0.01725251
9/22/17 15:29,9,22,16,19.6328826,4.56666667,549.4,58.0061667,26.0011667,0.0693,0,0.017306896
9/22/17 16:29,9,22,17,21.001057,4.705,511.65,58.3923333,26.1696667,0.063166667,0,0.017586875
9/22/17 17:29,9,22,18,22.3440502,5.075,489.533333,58.998,26.253,0.06365,0,0.017852123
9/22/17 18:29,9,22,19,22.4895332,5.12833333,457.416667,59.4855,26.1746667,0.065133333,0,0.017921122
9/22/17 19:29,9,22,20,17.7359046,3.915,455.5,59.2585,26.176,0.115533333,0,0.017854063
9/22/17 20:29,9,22,21,20.8192407,4.64237288,451.79661,60.1228814,26.1337288,0.206830508,0,0.018071792
9/22/17 21:29,9,22,22,31.2917428,6.94833333,435.8,61.3248333,26.0835,0.069933333,0,0.018381438
9/22/17 22:29,9,22,23,30.0578677,6.55,426.3,61.4916667,26.0278333,0.0683,0,0.018374206
9/22/17 23:29,9,23,0,21.9243648,4.87833333,433.833333,60.6656667,26.1026667,0.150716667,0,0.018203338
9/23/17 0:29,9,23,1,15.5781527,3.50338983,459.457627,60.0123729,26.2088136,0.213169492,0,0.018114344
9/23/17 1:29,9,23,2,13.8999802,3.20666667,468.666667,60.5243333,26.1705,0.20625,0,0.018229849
9/23/17 2:29,9,23,3,15.4696035,3.68333333,477.383333,60.0323333,26.4351667,0.168433333,0,0.018350523
9/23/17 3:29,9,23,4,17.9877159,4.045,479.633333,58.812,26.62,0.107533333,0,0.01816344
9/23/17 4:29,9,23,5,21.7732781,4.75666667,505.683333,59.9801667,26.4981667,0.09765,0,0.018399026
9/23/17 5:29,9,23,6,20.1532925,4.34,621.383333,62.786,25.1973333,0.085416667,0,0.017907454
9/23/17 6:29,9,23,7,19.5489455,4.28166667,791.733333,63.4356667,24.7121667,0.133966667,0,0.017604824
9/23/17 7:29,9,23,8,21.689341,4.72833333,834.85,62.095,25.1671667,0.1628,0,0.017680344
9/23/17 8:29,9,23,9,21.1689311,4.62333333,884.883333,61.9426667,25.2348333,0.235366667,0,0.017704219
9/23/17 9:29,9,23,10,20.2288359,4.43333333,805.116667,62.4351667,24.8846667,0.178383333,0,0.01749661
9/23/17 10:29,9,23,11,19.3810714,4.23166667,707.133333,61.324,25.3041667,0.134066667,0,0.017595838
9/23/17 11:29,9,23,12,20.7492457,4.64333333,634.966667,59.8398333,26.0838333,0.063466667,0,0.017936659
9/23/17 12:29,9,23,13,21.9591233,4.94833333,573.55,59.6131667,26.319,0.06585,0,0.01810479
9/23/17 13:29,9,23,14,24.534808,5.31333333,506.966667,60.3883333,26.1471667,0.069483333,0,0.018165207
9/23/17 14:29,9,23,15,22.4699558,4.82666667,480.266667,61.4316667,25.8088333,0.072633333,0,0.018132798
9/23/17 15:29,9,23,16,20.5897653,4.44833333,449.9,61.5951667,25.7266667,0.0709,0,0.018097598
9/23/17 16:29,9,23,17,17.5848179,3.7,433.75,61.8131667,25.7013333,0.082483333,0,0.018135893
9/23/17 17:29,9,23,18,17.0224395,3.485,423.65,62.3908333,25.6475,0.085466667,0,0.018250241
9/23/17 18:29,9,23,19,15.1435533,3.14,428.016667,63.1671667,25.6103333,0.065133333,0,0.018438874
9/23/17 19:29,9,23,20,11.893884,2.51833333,425.316667,63.6841667,25.5695,0.080633333,0,0.018547273
9/23/17 20:29,9,23,21,9.07359816,1.855,418.15,64.3678333,25.5281667,0.07835,0,0.018702971
9/23/17 21:29,9,23,22,8.40210153,1.73833333,418.1,64.5945,25.5075,0.079133333,0,0.018747083
9/23/17 22:29,9,23,23,8.0495658,1.69666667,426.766667,63.685,25.6086667,0.154833333,0,0.018588296
9/23/17 23:29,9,24,0,7.82293569,1.68166667,425.016667,64.1893333,25.3873333,0.200833333,0,0.018504249
9/24/17 0:29,9,24,1,7.22846798,1.64833333,423.216667,64.5473333,25.637,0.1574,0,0.018869941
9/24/17 1:29,9,24,2,7.00874603,1.58333333,434.616667,65.6861667,25.6495,0.124216667,0,0.019216329
9/24/17 2:29,9,24,3,8.51816625,1.91896552,489.12069,66.7275862,25.5360345,0.073068966,0,0.01939719
9/24/17 3:29,9,24,4,15.5199658,3.58333333,665.216667,67.8461667,25.8936667,0.088633333,0,0.020121466
9/24/17 4:29,9,24,5,13.043822,2.935,739.533333,69.6378333,25.9493333,0.1025,0,0.020717232
9/24/17 5:29,9,24,6,10.4249851,2.59333333,896.083333,71.1656667,26.2526667,0.074133333,0,0.02153352
9/24/17 6:29,9,24,7,9.78170108,2.29833333,826.833333,70.0733333,25.7815,0.068866667,0,0.020651934
9/24/17 7:29,9,24,8,9.0064485,1.98,600.6,69.9948333,24.8913333,0.093433333,0,0.019622477
9/24/17 8:29,9,24,9,12.6241366,2.84333333,555.633333,70.6733333,24.4955,0.064566667,0,0.0193748
9/24/17 9:29,9,24,10,15.5535406,3.27,522.116667,71.3798333,24.1741667,0.075466667,0,0.019215689
9/24/17 10:29,9,24,11,248.638413,82.2766667,499.55,71.4278333,23.9948333,0.2317,1,0.019033988
9/24/17 11:29,9,24,12,29.2101032,6.14,462.633333,73.142,24.9813333,0.080033333,0,0.020609025
9/24/17 12:29,9,24,13,13.9179512,2.97166667,502.633333,72.0038333,25.5683333,0.123583333,0,0.020968907
9/24/17 13:29,9,24,14,5.88398918,1.24833333,450.433333,73.2858333,25.608,0.0649,0,0.021389775
9/24/17 14:29,9,24,15,8.74624355,1.875,419.233333,73.6143333,25.538,0.067983333,0,0.021401473
9/24/17 15:29,9,24,16,12.9514912,2.75833333,396.516667,73.1783333,25.8008333,0.078666667,0,0.021590393
9/24/17 16:29,9,24,17,19.1208664,3.91833333,375.666667,73.1588333,25.9088333,0.0779,0,0.021715485
9/24/17 17:29,9,24,18,30.5614902,6.25666667,373.7,73.0941667,25.9385,0.093016667,0,0.02173232
9/24/17 18:29,9,24,19,27.7579918,5.65333333,377.966667,71.943,25.9386667,0.118166667,0,0.021390255
9/24/17 19:29,9,24,20,14.0258858,2.86333333,383.983333,70.3095,25.916,0.06745,0,0.020878095
9/24/17 20:29,9,24,21,9.32540939,1.91666667,387.8,69.703,25.9155,0.0823,0,0.020697418
9/24/17 21:29,9,24,22,12.2716008,2.52166667,390.85,70.6686667,25.8916667,0.266183333,0,0.020956203
9/24/17 22:29,9,24,23,14.8400754,3.095,396.833333,71.4188333,25.9231667,0.300083333,0,0.021216009
9/24/17 23:29,9,25,0,10.4585599,2.24833333,421.166667,71.841,25.4995,0.301066667,0,0.020840857
9/25/17 0:29,9,25,1,6.06025705,1.29666667,427,73.3213333,24.5036667,0.063166667,0,0.020110022
9/25/17 1:29,9,25,2,5.80844581,1.275,530.85,71.3251667,24.6096667,0.06495,0,0.019680084
9/25/17 2:29,9,25,3,6.99949873,1.6,781.830508,70.0501695,24.7171186,0.080491525,0,0.019445933
9/25/17 3:29,9,25,4,7.73899861,1.775,1076.55,68.5376667,25.3395,0.066883333,0,0.019704754
9/25/17 4:29,9,25,5,10.8110957,2.455,1275.38333,67.8188333,26.1481667,0.069483333,0,0.020401489
9/25/17 5:29,9,25,6,10.874831,2.38305085,1343.37288,70.6308475,26.790678,0.066864407,0,0.022021537
9/25/17 6:29,9,25,7,10.0892368,2.185,1394.9,70.4555,27.338,0.070533333,0,0.022643689
9/25/17 7:29,9,25,8,7.99080985,1.775,1480.18333,68.1678333,26.4201667,0.067483333,0,0.020819954
9/25/17 8:29,9,25,9,6.45476132,1.52333333,1596.83333,67.2773333,25.249,0.063283333,0,0.019244275
9/25/17 9:29,9,25,10,6.9751712,1.655,1717.43333,66.6365,25.0248333,0.086266667,0,0.01882205
9/25/17 10:29,9,25,11,8.19225884,1.78166667,1652.11667,66.5546667,24.8241667,0.078466667,0,0.01858752
9/25/17 11:29,9,25,12,9.21629119,2.1,1658.5,64.6015,25.6828333,0.075566667,0,0.018934349
9/25/17 12:29,9,25,13,9.43595276,2.03,1476.18333,65.5815,25.8236667,0.068683333,0,0.019373785
9/25/17 13:29,9,25,14,9.06520445,1.90166667,1386.11667,68.1186667,24.8446667,0.063916667,0,0.019046326
9/25/17 14:29,9,25,15,8.77981838,1.81333333,1228.38333,69.0601667,24.5163333,0.063016667,0,0.018954872
9/25/17 15:29,9,25,16,8.43567636,1.75333333,1077.4,67.9968333,24.8458333,0.06285,0,0.019013512
9/25/17 16:29,9,25,17,8.63840575,1.76271186,942.491525,65.7976271,25.7725424,0.062915254,0,0.019382078
9/25/17 17:29,9,25,18,8.89733029,1.835,835.116667,65.8658333,25.8945,0.062933333,0,0.019535059
9/25/17 18:29,9,25,19,8.73594168,1.79833333,755.316667,65.9358333,25.8706667,0.063766667,0,0.019529762
9/25/17 19:29,9,25,20,8.20904625,1.72833333,707.366667,66.0056667,25.9065,0.063816667,0,0.019589678
9/25/17 20:29,9,25,21,7.93205389,1.62333333,663.05,66.0076667,25.9336667,0.06355,0,0.019620061
9/25/17 21:29,9,25,22,7.76417974,1.60333333,644.783333,65.968,25.9465,0.0641,0,0.019622348
9/25/17 22:29,9,25,23,8.1502903,1.70833333,616,66.3046667,25.9813333,0.072,0,0.01976094
9/25/17 23:29,9,26,0,11.8015532,2.53333333,603.583333,67.0276667,26.0196667,0.093366667,0,0.020019268
9/26/17 0:29,9,26,1,28.2611916,5.74833333,584.216667,69.9658333,24.6228333,0.0688,0,0.019319381
9/26/17 1:29,9,26,2,46.2325427,9.29666667,620.666667,68.905,24.523,0.099366667,1,0.018919413
9/26/17 2:29,9,26,3,57.312237,11.56,800.083333,68.0446667,24.8885,0.096783333,1,0.019072717
9/26/17 3:29,9,26,4,60.359153,12.17,973.65,67.6616667,25.242,0.10355,1,0.019346596
9/26/17 4:29,9,26,5,56.6491341,11.5116667,1140.9,67.7066667,25.4705,0.147816667,1,0.01960956
9/26/17 5:29,9,26,6,52.3767368,10.6433333,1179.55,66.7903333,25.7151667,0.1328,1,0.019611379
9/26/17 6:29,9,26,7,42.0027543,8.77833333,1210.78333,65.2863333,25.7763333,0.121383333,1,0.019235549
9/26/17 7:29,9,26,8,34.8926434,7.18666667,1326.96667,64.0981667,25.7538333,0.138416667,0,0.018861695
9/26/17 8:29,9,26,9,31.342105,6.46333333,1431.53333,64.2128333,25.6255,0.1361,0,0.018760054
9/26/17 9:29,9,26,10,31.0902938,6.34,1416.31667,63.0051667,25.5903333,0.07315,0,0.018370973
9/26/17 10:29,9,26,11,40.0379863,8.29833333,1373.43333,62.1566667,25.9831667,0.077516667,1,0.018526601
9/26/17 11:29,9,26,12,50.8239009,10.5266667,1253.1,61.3376667,26.9533333,0.065066667,1,0.019297579
9/26/17 12:29,9,26,13,55.6334955,11.3583333,1067.88333,62.9946667,26.9153333,0.063983333,1,0.019777138
9/26/17 13:29,9,26,14,64.9756923,13.1066667,948.033333,64.3968333,26.7231667,0.064316667,1,0.020002685
9/26/17 14:29,9,26,15,82.0568877,16.675,817.433333,65.3146667,26.6926667,0.063283333,1,0.020253406
9/26/17 15:29,9,26,16,101.16936,20.5183333,715.583333,65.693,27.0095,0.064466667,1,0.020732323
9/26/17 16:29,9,26,17,102.932039,20.8566667,643.15,65.5571667,27.0126667,0.063,1,0.02069309
9/26/17 17:29,9,26,18,98.76876,19.855,611.433333,65.1866667,26.999,0.0635,1,0.020560549
9/26/17 18:29,9,26,19,98.9260066,20.1916667,580.733333,65.0471667,27.0001667,0.063116667,1,0.020517877
9/26/17 19:29,9,26,20,104.90456,21.0483333,555.85,65.1065,26.9848333,0.064466667,1,0.020519131
9/26/17 20:29,9,26,21,110.192596,22.165,533.733333,65.0466667,27.0096667,0.070133333,1,0.020528534
9/26/17 21:29,9,26,22,95.0923159,19.2,528.833333,64.2706667,27.0351667,0.065016667,1,0.020312338
9/26/17 22:29,9,26,23,76.7604581,15.42,524.016667,64.0155,27.0415,0.07555,1,0.020238801
9/26/17 23:31,9,27,0,57.0065293,11.5719298,531.807018,66.1080702,26.0484211,0.073982456,1,0.019776363
9/27/17 0:29,9,27,1,50.2519213,10.2966667,514.583333,67.891,24.747,0.07005,1,0.018878361
9/27/17 1:29,9,27,2,35.8747072,7.24833333,546.133333,66.3915,24.8306667,0.065183333,1,0.01854875
9/27/17 2:29,9,27,3,25.7938641,5.25833333,693.716667,65.7918333,25.0393333,0.099566667,0,0.018598647
9/27/17 3:29,9,27,4,20.7680249,4.3,927.983051,65.1869492,25.1759322,0.067,0,0.018569871
9/27/17 4:29,9,27,5,16.0487694,3.415,1055.95,65.2836667,25.5105,0.0792,0,0.018950287
9/27/17 5:25,9,27,6,11.4154426,2.63137255,1085.52941,64.6372549,25.7907843,0.081137255,0,0.019059724
9/27/17 6:29,9,27,7,10.2602408,2.42542373,1130.28814,63.830339,25.8825424,0.074966102,0,0.018918694
9/27/17 7:29,9,27,8,8.67446288,2.03793103,1028.03448,63.8267241,25.6682759,0.067913793,0,0.018692012
9/27/17 8:29,9,27,9,8.09992805,1.815,989.65,64.3118333,25.0241667,0.16685,0,0.018164746
9/27/17 9:29,9,27,10,10.1731739,2.43166667,1016.33333,64.8966667,24.7975,0.15895,0,0.018097227
9/27/17 10:29,9,27,11,15.3135375,3.50338983,922.305085,64.4249153,24.9784746,0.114661017,0,0.018149912
9/27/17 11:29,9,27,12,19.4571947,4.765,770.916667,62.3718333,26.0553333,0.07045,0,0.018665868
9/27/17 12:29,9,27,13,8.42557331,5.73833333,639.716667,60.049,27.318,0.07705,0,0.019277799
9/27/17 13:29,9,27,14,5.79833333,6.785,625.166667,60.3998333,27.2531667,0.108383333,0,0.019320969
9/27/17 14:29,9,27,15,6.24,7.09333333,578.916667,61.7915,26.7185,0.085066667,0,0.019188448
9/27/17 15:29,9,27,16,5.89333333,6.81,526.1,61.4556667,26.8305,0.07115,0,0.019203301
9/27/17 16:29,9,27,17,5.40862069,6.35344828,479.672414,61.3015517,26.7877586,0.065189655,0,0.019109716
9/27/17 17:29,9,27,18,5.94089123,5.37166667,444.283333,60.8116667,26.6828333,0.0698,0,0.018846765
9/27/17 18:29,9,27,19,18.9194174,4.49166667,430.116667,60.0825,26.6273333,0.0726,0,0.018563391
9/27/17 19:29,9,27,20,15.7061923,3.69322034,418.59322,59.4116949,26.5591525,0.078677966,0,0.018286627
