ts,month,day,hour,pm25,pm10,co2,humidity,temperature,voc,Unnamed: 10,0
7/4/2017 22:29,7.0,4.0,23.0,2.66166667,2.98666667,407.75,57.374,29.581,0.175683333,0.0,6.38569391541e-05
7/4/2017 23:30,7.0,5.0,0.0,3.08103448,3.78275862,411.172414,58.0081034,29.2777586,0.144517241,0.0,5.16684625824e-05
7/5/2017 0:29,7.0,5.0,1.0,3.83333333,4.65,421.933333,60.2366667,26.1028333,0.0792,0.0,2.3765282238e-05
7/5/2017 1:29,7.0,5.0,2.0,4.165,4.865,493.2,59.6421667,25.7373333,0.067283333,0.0,1.97809418187e-05
7/5/2017 2:29,7.0,5.0,3.0,4.195,5.21333333,683.633333,57.7781667,26.0938333,0.063983333,0.0,1.91896182294e-05
7/5/2017 3:29,7.0,5.0,4.0,6.64833333,8.28833333,853.983333,57.284,26.114,0.06285,0.0,1.88709574184e-05
7/5/2017 4:29,7.0,5.0,5.0,5.18333333,6.075,926.766667,56.409,25.887,0.065566667,0.0,1.9438427285e-05
7/5/2017 5:29,7.0,5.0,6.0,9.44166667,12.42,921.166667,57.1476667,26.058,0.078083333,0.0,2.33715994369e-05
7/5/2017 6:29,7.0,5.0,7.0,12.4616667,16.155,922.583333,57.9693333,26.2255,0.0862,0.0,2.6043489628e-05
7/5/2017 7:29,7.0,5.0,8.0,7.565,8.785,950.25,59.5556667,26.3395,0.078533333,0.0,2.3878520938e-05
7/5/2017 8:29,7.0,5.0,9.0,4.76101695,5.58813559,1085.67797,59.480678,26.7286441,0.070898305,0.0,2.20291409975e-05
7/5/2017 9:29,7.0,5.0,10.0,3.05333333,3.55666667,1389.93333,58.3156667,26.305,0.078366667,0.0,2.37820513069e-05
7/5/2017 10:29,7.0,5.0,11.0,2.43666667,3.11,1383.38333,58.9155,26.0738333,0.088633333,0.0,2.65528625705e-05
7/5/2017 11:29,7.0,5.0,12.0,2.99666667,3.845,1226.55,56.5766667,27.0431667,0.0727,0.0,2.29868726061e-05
7/5/2017 12:29,7.0,5.0,13.0,2.78666667,2.99333333,1251.01667,57.9383333,26.7673333,0.0747,0.0,2.32603459343e-05
7/5/2017 13:29,7.0,5.0,14.0,2.66166667,2.79833333,1144.0,59.7173333,26.058,0.0631,0.0,1.88868464986e-05
7/5/2017 14:29,7.0,5.0,15.0,2.40338983,2.62033898,996.101695,56.3740678,27.5211864,0.062355932,0.0,2.02448445401e-05
7/5/2017 15:32,7.0,5.0,16.0,2.05098039,2.20980392,862.431373,56.5547059,27.5792157,0.062607843,0.0,2.0391892785e-05
7/5/2017 16:29,7.0,5.0,17.0,1.985,2.07166667,603.833333,60.074,27.7798333,0.062816667,0.0,2.06876792473e-05
7/5/2017 17:29,7.0,5.0,18.0,1.70666667,1.82,510.9,59.6811667,28.2625,0.0638,0.0,2.15772112515e-05
7/5/2017 18:29,7.0,5.0,19.0,1.51666667,1.59,472.016667,59.7328333,28.3478333,0.063,0.0,2.14067434071e-05
7/5/2017 19:29,7.0,5.0,20.0,1.49666667,1.575,444.633333,59.4926667,28.4015,0.066983333,0.0,2.28273879977e-05
7/5/2017 20:29,7.0,5.0,21.0,1.50833333,1.59333333,424.15,59.3586667,28.4636667,0.098633333,0.0,3.37283096676e-05
7/5/2017 21:28,7.0,5.0,22.0,1.54827586,1.7362069,418.931034,58.9696552,28.4941379,0.113189655,0.0,3.87706838584e-05
7/5/2017 22:29,7.0,5.0,23.0,1.94,2.14333333,416.316667,59.5561667,28.5701667,0.077616667,0.0,2.66969760582e-05
7/5/2017 23:29,7.0,6.0,0.0,2.49166667,3.12166667,425.716667,58.394,28.7165,0.0756,0.0,2.62126149618e-05
7/6/2017 0:29,7.0,6.0,1.0,2.63333333,2.945,449.516667,59.603,26.1513333,0.062916667,0.0,1.89303979383e-05
7/6/2017 1:29,7.0,6.0,2.0,2.43,2.66166667,542.1,59.1875,25.5381667,0.063616667,0.0,1.84953245092e-05
7/6/2017 2:29,7.0,6.0,3.0,2.535,3.04833333,722.85,53.992,27.2481667,0.064133333,0.0,2.05098484208e-05
7/6/2017 3:29,7.0,6.0,4.0,4.31666667,5.86166667,906.4,51.0456667,28.5473333,0.06425,0.0,2.20717428481e-05
7/6/2017 4:29,7.0,6.0,5.0,4.74333333,6.10833333,1086.95,50.1731667,29.096,0.07235,0.0,2.56116713001e-05
7/6/2017 5:29,7.0,6.0,6.0,3.85666667,5.06666667,1199.86667,49.6145,29.3551667,0.078083333,0.0,2.80347370722e-05
7/6/2017 6:30,7.0,6.0,7.0,4.9509434,6.99056604,1353.96226,51.5979245,28.7933962,0.070509434,0.0,2.45506897266e-05
7/6/2017 7:29,7.0,6.0,8.0,5.41,7.23166667,1454.5,50.9595,28.5333333,0.064233333,0.0,2.20490871224e-05
7/6/2017 8:29,7.0,6.0,9.0,5.50833333,7.08333333,1499.83333,51.8141667,27.8981667,0.07165,0.0,2.37512059253e-05
7/6/2017 9:29,7.0,6.0,10.0,5.16333333,6.34333333,1440.93333,51.8513333,27.7018333,0.075716667,0.0,2.48290363826e-05
7/6/2017 10:29,7.0,6.0,11.0,4.76333333,5.765,1412.56667,52.432,27.6681667,0.104066667,0.0,3.40622386628e-05
7/6/2017 11:29,7.0,6.0,12.0,4.68,5.55166667,1398.38333,52.8688333,28.0615,0.132716667,0.0,4.43915705452e-05
7/6/2017 12:29,7.0,6.0,13.0,5.455,6.25666667,1301.6,54.0585,28.8561667,0.1142,0.0,3.9900093548e-05
7/6/2017 13:29,7.0,6.0,14.0,4.49666667,4.96,1086.0,54.8898333,28.6103333,0.07765,0.0,2.67672987703e-05
7/6/2017 14:29,7.0,6.0,15.0,3.38166667,3.635,1016.68333,55.1073333,27.758,0.063166667,0.0,2.07779136303e-05
7/6/2017 15:29,7.0,6.0,16.0,2.56166667,2.82833333,709.033333,60.8605,28.0041667,0.063216667,0.0,2.10783327413e-05
7/6/2017 16:29,7.0,6.0,17.0,2.27666667,2.53,661.95,60.9345,28.2298333,0.062883333,0.0,2.12290545385e-05
7/6/2017 17:29,7.0,6.0,18.0,2.06666667,2.32,628.1,60.9336667,28.2788333,0.062683333,0.0,2.12185845228e-05
7/6/2017 18:29,7.0,6.0,19.0,2.04166667,2.33,605.483333,60.8226667,28.3211667,0.063183333,0.0,2.14376245406e-05
7/6/2017 19:29,7.0,6.0,20.0,2.005,2.28,587.466667,60.7531667,28.3435,0.063,0.0,2.14016508609e-05
7/6/2017 20:29,7.0,6.0,21.0,1.94666667,2.21833333,572.033333,60.5556667,28.3511667,0.06355,0.0,2.15975800433e-05
7/6/2017 21:29,7.0,6.0,22.0,1.81666667,1.99833333,557.383333,60.3688333,28.3826667,0.062883333,0.0,2.14079998686e-05
7/6/2017 22:29,7.0,6.0,23.0,1.715,1.935,557.883333,59.5958333,28.4488333,0.064733333,0.0,2.21179782905e-05
7/6/2017 23:29,7.0,7.0,0.0,1.74576271,2.08983051,572.457627,58.5244068,27.98,0.062355932,0.0,2.07636941782e-05
7/7/2017 0:29,7.0,7.0,1.0,1.87288136,2.34915254,574.932203,60.5644068,25.4391525,0.062864407,0.0,1.81753485577e-05
7/7/2017 1:29,7.0,7.0,2.0,1.84067797,2.17966102,630.016949,59.399322,25.3405085,0.063457627,0.0,1.82455025838e-05
7/7/2017 2:29,7.0,7.0,3.0,5.55669661,2.38833333,808.166667,58.8945,25.5031667,0.096683333,0.0,2.80536817941e-05
7/7/2017 3:29,7.0,7.0,4.0,10.9957573,2.725,961.916667,58.4793333,25.3611667,0.078283333,0.0,2.2534364478e-05
7/7/2017 4:29,7.0,7.0,5.0,12.6828925,2.96666667,1148.66667,57.8073333,25.5326667,0.102816667,0.0,2.98827506008e-05
7/7/2017 5:29,7.0,7.0,6.0,14.4539649,3.50333333,1133.78333,57.4445,25.7293333,0.07945,0.0,2.33474129348e-05
7/7/2017 6:29,7.0,7.0,7.0,14.8400754,3.61833333,1187.75,57.072,25.5736667,0.06515,0.0,1.89788635434e-05
7/7/2017 7:29,7.0,7.0,8.0,14.5462957,3.92,1225.76667,56.4326667,25.8525,0.069066667,0.0,2.04365770041e-05
7/7/2017 8:29,7.0,7.0,9.0,15.0499181,4.05833333,1298.05,56.7265,25.6066667,0.0777,0.0,2.26767301989e-05
7/7/2017 9:29,7.0,7.0,10.0,11.1822841,2.71851852,1295.27778,57.0648148,25.402963,0.067703704,0.0,1.95347521745e-05
7/7/2017 10:29,7.0,7.0,11.0,12.1289078,3.19166667,1195.21667,57.7216667,24.9935,0.067783333,0.0,1.91124734636e-05
7/7/2017 11:29,7.0,7.0,12.0,10.5173159,2.42833333,1135.56667,57.5378333,25.2748333,0.0791,0.0,2.26592567619e-05
7/7/2017 12:29,7.0,7.0,13.0,9.5520395,2.22833333,1034.63333,55.3693333,26.015,0.0685,0.0,2.04539451098e-05
7/7/2017 13:30,7.0,7.0,14.0,9.22086958,2.10909091,907.545455,53.9758182,27.3110909,0.064272727,0.0,2.06261437447e-05
7/7/2017 14:29,7.0,7.0,15.0,10.5592844,2.485,777.133333,57.7853333,27.2078333,0.063116667,0.0,2.01396869542e-05
7/7/2017 15:29,7.0,7.0,16.0,13.5558381,3.20333333,636.1,60.8995,27.8161667,0.063333333,0.0,2.08996601829e-05
7/7/2017 16:29,7.0,7.0,17.0,13.5558381,3.00833333,627.766667,62.6613333,27.0348333,0.06335,0.0,2.00212596229e-05
7/7/2017 17:29,7.0,7.0,18.0,14.0258858,3.01166667,612.766667,64.615,25.942,0.06315,0.0,1.87796471555e-05
7/7/2017 18:29,7.0,7.0,19.0,14.6889887,3.14333333,581.983333,65.8605,25.7276667,0.062883333,0.0,1.84773579747e-05
7/7/2017 19:29,7.0,7.0,20.0,14.4257962,3.05254237,556.966102,66.2767797,25.690339,0.063118644,0.0,1.85077569711e-05
7/7/2017 20:29,7.0,7.0,21.0,16.0991316,3.43666667,526.316667,67.3481667,26.4993333,0.062816667,0.0,1.92706318238e-05
7/7/2017 21:29,7.0,7.0,22.0,15.3185168,3.33333333,518.7,64.8876667,28.0041667,0.0633,0.0,2.11061184628e-05
7/7/2017 22:29,7.0,7.0,23.0,14.5211145,3.11666667,518.483333,63.9671667,28.4343333,0.0734,0.0,2.5059246883e-05
7/7/2017 23:29,7.0,8.0,0.0,14.5043271,3.34,522.933333,63.1036667,28.8646667,0.08505,0.0,2.97292546938e-05
7/8/2017 0:29,7.0,8.0,1.0,15.3856664,3.73666667,521.566667,63.3413333,27.9841667,0.06455,0.0,2.14992211263e-05
7/8/2017 1:29,7.0,8.0,2.0,19.4705568,4.91525424,521.440678,64.8011864,26.9169492,0.062932203,0.0,1.97595589341e-05
7/8/2017 2:29,7.0,8.0,3.0,32.1143261,8.42166667,532.066667,65.0475,26.6606667,0.064083333,0.0,1.98365131118e-05
7/8/2017 3:29,7.0,8.0,4.0,35.3291162,9.20166667,532.383333,69.093,27.0443333,0.065783333,1.0,2.08012506444e-05
7/8/2017 4:29,7.0,8.0,5.0,36.2104556,9.56833333,540.166667,69.0028333,27.8136667,0.075733333,1.0,2.49881495773e-05
7/8/2017 5:29,7.0,8.0,6.0,39.8785059,11.9033333,533.816667,62.483,28.0153333,0.064083333,1.0,2.13804432325e-05
7/8/2017 6:28,7.0,8.0,7.0,60.9697952,25.1104167,529.333333,59.6204167,26.2054167,0.06275,1.0,1.89373367463e-05
7/8/2017 7:29,7.0,8.0,8.0,59.6708689,22.5483333,544.366667,61.6631667,26.5501667,0.063,1.0,1.93816478126e-05
7/8/2017 8:29,7.0,8.0,9.0,58.260726,16.8933333,558.433333,58.4711667,25.7546667,0.072333333,1.0,2.12862692942e-05
7/8/2017 9:29,7.0,8.0,10.0,41.6327908,11.165,560.116667,60.1023333,25.0798333,0.062483333,1.0,1.77039246209e-05
7/8/2017 10:29,7.0,8.0,11.0,56.3459648,22.9864407,520.084746,61.759322,24.6435593,0.064830509,1.0,1.79225908358e-05
7/8/2017 11:29,7.0,8.0,12.0,41.6831531,14.5366667,507.45,62.1043333,26.5856667,0.083416667,1.0,2.57134908612e-05
7/8/2017 12:29,7.0,8.0,13.0,25.1643361,7.00333333,535.966667,57.6666667,27.654,0.082516667,0.0,2.69875616248e-05
7/8/2017 13:29,7.0,8.0,14.0,16.8209905,4.07,530.0,56.9256667,27.7446667,0.07975,0.0,2.62135168027e-05
7/8/2017 14:29,7.0,8.0,15.0,12.8759478,2.98,522.1,57.1338333,28.0035,0.089333333,0.0,2.97853192955e-05
7/8/2017 15:29,7.0,8.0,16.0,10.5005285,2.28166667,509.316667,61.3201667,26.2608333,0.067266667,0.0,2.03632913331e-05
7/8/2017 16:29,7.0,8.0,17.0,9.34219681,2.08166667,495.966667,62.9955,25.8913333,0.062733333,0.0,1.8602943355e-05
7/8/2017 17:29,7.0,8.0,18.0,9.30022827,2.03333333,488.8,63.515,25.8293333,0.06375,0.0,1.8838953106e-05
7/8/2017 18:29,7.0,8.0,19.0,9.61079546,2.06833333,484.383333,64.0221667,25.8073333,0.077483333,0.0,2.28691515808e-05
7/8/2017 19:29,7.0,8.0,20.0,8.96447996,1.86333333,478.95,64.091,25.7871667,0.074066667,0.0,2.18360577678e-05
7/8/2017 20:29,7.0,8.0,21.0,8.83857434,1.88666667,473.45,64.5015,25.8035,0.0648,0.0,1.91215709304e-05
7/8/2017 21:29,7.0,8.0,22.0,8.905724,1.94833333,474.9,62.8371667,27.7061667,0.0655,0.0,2.14839193438e-05
7/8/2017 22:29,7.0,8.0,23.0,8.25101479,1.845,485.383333,60.3995,28.677,0.079066667,0.0,2.73553708252e-05
7/8/2017 23:29,7.0,9.0,0.0,9.21629119,2.1,489.65,60.0161667,29.0838333,0.07225,0.0,2.55592880284e-05
7/9/2017 0:29,7.0,9.0,1.0,10.9004389,2.63389831,496.355932,60.51,29.2966102,0.078084746,0.0,2.79459192496e-05
7/9/2017 1:29,7.0,9.0,2.0,30.9559945,7.795,499.733333,61.1046667,27.9011667,0.0637,0.0,2.1119356511e-05
7/9/2017 2:29,7.0,9.0,3.0,24.9712808,7.25,503.283333,59.828,28.463,0.120883333,0.0,4.1335330087e-05
7/9/2017 3:29,7.0,9.0,4.0,16.317368,4.29833333,519.6,58.7176667,29.8908333,0.097116667,0.0,3.58989612578e-05
7/9/2017 4:29,7.0,9.0,5.0,12.5150184,3.64166667,528.233333,58.1985,29.899,0.071266667,0.0,2.63552429885e-05
7/9/2017 5:29,7.0,9.0,6.0,10.3242606,2.93833333,509.75,58.5753333,28.7513333,0.07255,0.0,2.52031098122e-05
7/9/2017 6:29,7.0,9.0,7.0,10.1144179,2.90166667,503.316667,59.2993333,27.7108333,0.073933333,0.0,2.42562866021e-05
7/9/2017 7:29,7.0,9.0,8.0,10.9957573,3.02333333,504.783333,61.2256667,26.5586667,0.076833333,0.0,2.36485922545e-05
7/9/2017 8:29,7.0,9.0,9.0,12.6241366,2.94166667,519.55,60.9725,26.1593333,0.06485,0.0,1.95208171317e-05
7/9/2017 9:29,7.0,9.0,10.0,12.3259465,3.10847458,530.728814,57.8910169,27.1084746,0.064016949,0.0,2.03148149648e-05
7/9/2017 10:29,7.0,9.0,11.0,9.36737793,2.50666667,540.466667,53.4966667,28.3368333,0.06625,0.0,2.24974674603e-05
7/9/2017 11:29,7.0,9.0,12.0,6.36243053,1.61166667,536.733333,54.3405,28.1381667,0.0779,0.0,2.61664049265e-05
7/9/2017 12:29,7.0,9.0,13.0,9.45970872,2.19,543.5,56.5951667,28.1946667,0.0697,0.0,2.34848868178e-05
7/9/2017 13:29,7.0,9.0,14.0,13.2788458,2.93,551.633333,57.9383333,28.234,0.072666667,0.0,2.4537470079e-05
7/9/2017 14:29,7.0,9.0,15.0,9.61918917,2.11,527.316667,61.6026667,26.7715,0.06255,0.0,1.9481546907e-05
7/9/2017 15:29,7.0,9.0,16.0,9.20178004,2.04067797,504.0,58.6032203,27.869322,0.067016949,0.0,2.21801200682e-05
7/9/2017 16:29,7.0,9.0,17.0,9.73670108,2.16833333,491.083333,58.8596667,28.4543333,0.092433333,0.0,3.15919996117e-05
7/9/2017 17:29,7.0,9.0,18.0,10.542497,2.455,491.733333,59.0446667,28.9303333,0.129566667,0.0,4.54529712642e-05
7/9/2017 18:29,7.0,9.0,19.0,11.4070489,2.59,490.316667,59.6256667,28.9743333,0.15605,0.0,5.48753284564e-05
7/9/2017 19:29,7.0,9.0,20.0,11.549742,2.63166667,485.083333,60.2345,28.9133333,0.1511,0.0,5.29577903913e-05
7/9/2017 20:29,7.0,9.0,21.0,10.3746229,2.37,475.716667,60.6223333,28.8173333,0.108283333,0.0,3.775260122e-05
7/9/2017 21:29,7.0,9.0,22.0,3.62143172,2.17,472.14,60.3976,28.8516,0.07144,0.0,2.49540350832e-05
7/9/2017 22:30,7.0,9.0,23.0,1.92115385,2.24230769,471.076923,59.8815385,28.9178846,0.062673077,0.0,2.19712349115e-05
7/9/2017 23:30,7.0,10.0,0.0,1.95357143,2.47857143,479.464286,59.1005357,28.8589286,0.062964286,0.0,2.20022804244e-05
7/10/2017 0:28,7.0,10.0,1.0,2.175,2.97678571,489.232143,61.1621429,26.8564286,0.063321429,0.0,1.98150765854e-05
7/10/2017 1:28,7.0,10.0,2.0,1.88039216,2.3,540.411765,60.5415686,26.5235294,0.064843137,0.0,1.99191210424e-05
7/10/2017 2:29,7.0,10.0,3.0,8.81800537,2.41694915,718.271186,60.4376271,26.6854237,0.098542373,0.0,3.05450732553e-05
7/10/2017 3:29,7.0,10.0,4.0,13.1781213,3.42666667,970.9,59.293,26.8243333,0.145166667,0.0,4.53458767097e-05
7/10/2017 4:29,7.0,10.0,5.0,15.3353042,3.86666667,1194.21667,59.496,26.9611667,0.21865,0.0,6.88207707197e-05
7/10/2017 5:29,7.0,10.0,6.0,13.2990476,3.43559322,1266.9661,58.1813559,27.1461017,0.084389831,0.0,2.68357420747e-05
7/10/2017 6:29,7.0,10.0,7.0,11.6504665,3.025,1267.7,58.4803333,26.9566667,0.082033333,0.0,2.58138013753e-05
7/10/2017 7:30,7.0,10.0,8.0,9.80783419,2.51016949,1343.9661,57.0427119,26.4294915,0.076779661,0.0,2.3462689536e-05
7/10/2017 8:29,7.0,10.0,9.0,9.28344085,2.32833333,1393.15,56.3628333,25.8531667,0.085183333,0.0,2.52063805991e-05
7/10/2017 9:29,7.0,10.0,10.0,9.26665344,2.17166667,1442.85,57.074,25.3145,0.073966667,0.0,2.12360335553e-05
7/10/2017 10:29,7.0,10.0,11.0,9.95493748,2.27666667,1380.31667,57.3526667,24.825,0.066366667,0.0,1.85361298676e-05
7/10/2017 11:29,7.0,10.0,12.0,11.2139937,2.565,1315.3,55.6831667,25.8876667,0.071383333,0.0,2.11636727602e-05
7/10/2017 12:29,7.0,10.0,13.0,8.11671547,1.78833333,1249.83333,56.0305,25.1156667,0.067116667,0.0,1.90551198352e-05
7/10/2017 13:29,7.0,10.0,14.0,6.95838379,1.69166667,975.866667,55.511,26.3143333,0.068833333,0.0,2.08998309411e-05
7/10/2017 14:29,7.0,10.0,15.0,6.42118649,1.61166667,829.3,56.0456667,27.4255,0.0649,0.0,2.09596728947e-05
7/10/2017 15:29,7.0,10.0,16.0,6.2197375,1.38833333,720.933333,57.1081667,27.5746667,0.0629,0.0,2.04819043894e-05
7/10/2017 16:29,7.0,10.0,17.0,6.69817884,1.54666667,636.2,58.4353333,27.7463333,0.063566667,0.0,2.08960385597e-05
7/10/2017 17:29,7.0,10.0,18.0,8.01599097,1.77666667,579.933333,60.6636667,28.0526667,0.062966667,0.0,2.10510932252e-05
7/10/2017 18:29,7.0,10.0,19.0,8.51121973,1.83666667,549.95,61.6491667,28.3606667,0.071416667,0.0,2.42837429621e-05
7/10/2017 19:29,7.0,10.0,20.0,8.51121973,1.8,538.233333,62.161,28.4748333,0.087083333,0.0,2.97969581218e-05
7/10/2017 20:29,7.0,10.0,21.0,7.5123685,1.58833333,539.816667,62.1206667,28.5273333,0.102616667,0.0,3.52131753725e-05
7/10/2017 21:29,7.0,10.0,22.0,7.79334432,1.67118644,530.169492,62.6122034,28.6147458,0.092932203,0.0,3.20430850697e-05
7/10/2017 22:29,7.0,10.0,23.0,8.01599097,1.775,525.033333,62.4575,28.7263333,0.064166667,0.0,2.22603425487e-05
7/10/2017 23:29,7.0,11.0,0.0,8.34334558,1.955,532.566667,61.5453333,28.0995,0.062766667,0.0,2.10383685831e-05
7/11/2017 0:29,7.0,11.0,1.0,8.65391277,2.07,547.016667,61.0885,25.7013333,0.06475,0.0,1.89978048308e-05
7/11/2017 1:29,7.0,11.0,2.0,9.35059052,2.44166667,612.883333,59.3813333,25.2833333,0.063366667,0.0,1.81609069217e-05
7/11/2017 2:29,7.0,11.0,3.0,8.88893659,2.48,817.116667,58.333,25.4941667,0.08,0.0,2.32011180536e-05
7/11/2017 3:29,7.0,11.0,4.0,12.0174741,3.10862069,1007.60345,57.7462069,25.5527586,0.087103448,0.0,2.53443910719e-05
7/11/2017 4:29,7.0,11.0,5.0,14.9379546,3.98644068,1222.74576,57.130678,25.780339,0.100610169,0.0,2.96501767631e-05
7/11/2017 5:29,7.0,11.0,6.0,14.2525159,3.64666667,1246.28333,56.4773333,25.8436667,0.067083333,0.0,1.98399056481e-05
7/11/2017 6:29,7.0,11.0,7.0,14.0846417,3.78,1259.88333,56.3798333,25.8206667,0.087366667,0.0,2.58054639074e-05
7/11/2017 7:28,7.0,11.0,8.0,10.5165036,2.67956989,1400.46237,54.834086,26.3978495,0.10572043,0.0,3.22496356783e-05
7/11/2017 8:29,7.0,11.0,9.0,14.5882642,4.21333333,1405.45,55.5493333,26.469,0.2569,0.0,7.86776759034e-05
7/11/2017 9:29,7.0,11.0,10.0,18.7095747,5.435,1434.65,55.187,26.5621667,0.3487,0.0,0.000107347558115
7/11/2017 10:29,7.0,11.0,11.0,18.759937,4.53666667,1443.78333,56.5613333,25.8576667,0.258083333,0.0,7.63880076007e-05
7/11/2017 11:29,7.0,11.0,12.0,19.7168197,4.39166667,1244.25,57.2353333,25.5201667,0.221966667,0.0,6.44674148213e-05
7/11/2017 12:29,7.0,11.0,13.0,19.0285356,4.195,1112.38333,57.8078333,25.1771667,0.06995,0.0,1.99283715681e-05
7/11/2017 13:29,7.0,11.0,14.0,17.40855,3.92,1019.38333,56.3165,25.8903333,0.064383333,0.0,1.90911663021e-05
7/11/2017 14:29,7.0,11.0,15.0,16.0235882,3.53666667,879.05,55.6711667,27.5791667,0.065916667,0.0,2.14695460558e-05
7/11/2017 15:29,7.0,11.0,16.0,13.6313815,2.98333333,774.783333,57.0241667,27.959,0.075716667,0.0,2.51835037313e-05
7/11/2017 16:29,7.0,11.0,17.0,12.1960575,2.54666667,692.4,57.952,28.1123333,0.065283333,0.0,2.18973662482e-05
7/11/2017 17:29,7.0,11.0,18.0,11.751191,2.55666667,643.533333,58.7041667,28.2341667,0.065233333,0.0,2.20276460407e-05
7/11/2017 18:29,7.0,11.0,19.0,11.1888125,2.43333333,611.783333,59.3361667,28.301,0.065566667,0.0,2.22216462617e-05
7/11/2017 19:29,7.0,11.0,20.0,11.4322301,2.41,582.733333,60.1083333,28.4116667,0.065516667,0.0,2.2340021036e-05
7/11/2017 20:29,7.0,11.0,21.0,12.8759478,2.78,556.7,61.0755,28.4641667,0.087583333,0.0,2.99505117823e-05
7/11/2017 21:29,7.0,11.0,22.0,13.7404997,3.06333333,547.066667,61.3723333,28.7051667,0.108833333,0.0,3.77121233463e-05
7/11/2017 22:29,7.0,11.0,23.0,15.024737,3.445,552.233333,60.9205,28.949,0.12675,0.0,4.45102535344e-05
7/11/2017 23:29,7.0,12.0,0.0,15.5451469,3.65,576.85,61.4925,28.8198333,0.14385,0.0,5.0159653896e-05
7/12/2017 0:29,7.0,12.0,1.0,14.823288,3.55666667,592.466667,64.894,27.3746667,0.062733333,0.0,2.02030656684e-05
7/12/2017 1:29,7.0,12.0,2.0,15.3083864,3.63448276,648.517241,64.9668966,27.6377586,0.063275862,0.0,2.06761984309e-05
7/12/2017 2:29,7.0,12.0,3.0,15.7969581,3.94666667,842.183333,64.7666667,28.1705,0.068566667,0.0,2.30723460514e-05
7/12/2017 3:30,7.0,12.0,4.0,16.8367904,4.38039216,1036.60784,64.7780392,28.6994118,0.097117647,0.0,3.36418873321e-05
7/12/2017 4:29,7.0,12.0,5.0,16.1327064,4.255,1311.55,63.679,29.477,0.154416667,0.0,5.58102496399e-05
7/12/2017 5:29,7.0,12.0,6.0,18.437704,5.33728814,1343.86441,60.9627119,29.0710169,0.096949153,0.0,3.42729117557e-05
7/12/2017 6:29,7.0,12.0,7.0,19.4566147,5.31333333,1376.21667,59.0723333,27.8845,0.118433333,0.0,3.92298283526e-05
7/12/2017 7:30,7.0,12.0,8.0,29.4149666,7.06949153,1185.27119,61.5669492,27.8042373,0.064389831,0.0,2.12343291721e-05
7/12/2017 8:29,7.0,12.0,9.0,34.4813517,7.81333333,1118.78333,62.6788333,27.5023333,0.066316667,0.0,2.1508342464e-05
7/12/2017 9:29,7.0,12.0,10.0,32.8781535,7.63166667,1089.16667,62.0788333,27.3481667,0.064833333,0.0,2.08487782336e-05
7/12/2017 10:29,7.0,12.0,11.0,133.51871,31.6,1108.9,61.2685,26.8641667,0.107666667,1.0,3.37064437839e-05
7/12/2017 11:29,7.0,12.0,12.0,283.799655,62.93,1396.26667,61.254,26.9641667,0.18975,1.0,5.97343480907e-05
7/12/2017 12:29,7.0,12.0,13.0,210.161657,46.7483333,1491.48333,60.8823333,26.6538333,0.179766667,1.0,5.5624273716e-05
7/12/2017 13:29,7.0,12.0,14.0,462.880265,104.576271,1131.13559,60.7422034,26.1023729,0.077559322,1.0,2.32723709558e-05
7/12/2017 14:29,7.0,12.0,15.0,424.167631,88.945,849.166667,61.2791667,25.4091667,0.064666667,1.0,1.86649677261e-05
7/12/2017 15:29,7.0,12.0,16.0,204.730928,41.385,782.75,60.1083333,25.858,0.0644,1.0,1.90615929537e-05
7/12/2017 16:29,7.0,12.0,17.0,97.0648373,19.9233333,643.516667,59.5111667,27.3998333,0.067783333,1.0,2.18598074436e-05
7/12/2017 17:29,7.0,12.0,18.0,49.2710649,10.115,543.4,59.8016667,28.3276667,0.073483333,1.0,2.49412372864e-05
7/12/2017 18:29,7.0,12.0,19.0,35.1948169,7.22166667,527.35,59.855,28.4573333,0.076233333,1.0,2.60594284279e-05
7/12/2017 19:29,7.0,12.0,20.0,29.0086542,5.93,511.2,60.2936667,28.4718333,0.08395,0.0,2.87201115229e-05
7/12/2017 20:29,7.0,12.0,21.0,25.2734543,5.25166667,493.566667,60.4673333,28.6233333,0.074383333,0.0,2.56594929975e-05
7/12/2017 21:29,7.0,12.0,22.0,23.0994839,4.83166667,479.266667,60.554,28.7293333,0.073,0.0,2.53289128778e-05
7/12/2017 22:29,7.0,12.0,23.0,21.5298606,4.55666667,476.3,59.9415,28.9665,0.08125,0.0,2.85595149016e-05
7/12/2017 23:29,7.0,13.0,0.0,21.0326401,4.73389831,501.949153,60.8598305,28.8276271,0.086423729,0.0,3.01483006569e-05
7/13/2017 0:29,7.0,13.0,1.0,26.717172,6.70333333,528.916667,62.5273333,26.5321667,0.074133333,0.0,2.27839234715e-05
7/13/2017 1:29,7.0,13.0,2.0,31.7869715,8.29833333,586.566667,61.4671667,26.2381667,0.070983333,0.0,2.14612616338e-05
7/13/2017 2:29,7.0,13.0,3.0,26.0261849,6.31694915,761.440678,61.1949153,26.5611864,0.080932203,0.0,2.49136804033e-05
7/13/2017 3:29,7.0,13.0,4.0,37.7297167,8.845,866.016667,57.9446667,26.3318333,0.0635,1.0,1.92992965454e-05
7/13/2017 4:29,7.0,13.0,5.0,31.9296646,7.38666667,1012.35,56.843,25.995,0.0689,0.0,2.05503978837e-05
